ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,RaceCode,Latitude,Longitude,WorkersNeeded
PK,Pakistan,19655,112187,Hajam,Hajam,2105000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,5,4,"South Asia",ASI,Asia,Y,CNN25b,31.3609973285915,73.2498309922057,42
PK,Pakistan,17551,112974,"Halwai (Muslim traditions)","Halwai (Muslim traditions)",22000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,25.490854833418,68.5153039501091,1
PK,Pakistan,16911,112208,Harni,Harni,14000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,32.4028174272385,74.63293416483209,1
PK,Pakistan,12076,103743,Hazara,Hazara,124000,1,Y,haz,Hazaragi,2,6,Islam,0,0,24,A015,"Turkic Peoples",313,C0225,Uyghur,5,4,"South Asia",ASI,Asia,Y,MSY41z,30.0775700000555,66.92026999986059,2
PK,Pakistan,17568,112995,"Jangam (Muslim traditions)","Jangam (Muslim traditions)",700,1,Y,bft,Balti,2,6,Islam,0,0,21,A012,"South Asian Peoples",201,C0107,Kashmiri,1,4,"South Asia",ASI,Asia,Y,MSY50r,35.6539999642153,75.5715203215082,1
PK,Pakistan,12329,104206,"Jat (Hindu traditions)","Jat (Hindu traditions)",81000,2,N,snd,Sindhi,4,5,Hinduism,15.92037173936,,21,A012,"South Asian Peoples",195,C0100,Jat,4,4,"South Asia",ASI,Asia,Y,CNN25h,31.5330675384992,73.4714351607671,
PK,Pakistan,17571,112998,"Jat (Muslim traditions)","Jat (Muslim traditions)",32743000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,4,4,"South Asia",ASI,Asia,Y,CNN25h,31.0124565863,74.1305323059,654
PK,Pakistan,18777,114456,"Jat (Sikh traditions)","Jat (Sikh traditions)",4500,3,N,pnb,"Punjabi, Western",4,1,Christianity,61.7169373549884,,21,A012,"South Asian Peoples",195,C0100,Jat,4,4,"South Asia",ASI,Asia,Y,CNN25h,32.4085058523509,74.6320575557358,
PK,Pakistan,21479,118295,"Jat Atra","Jat Atra",6900,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,3,4,"South Asia",ASI,Asia,Y,CNN25,,,1
PK,Pakistan,21506,118284,"Jat Aulak","Jat Aulak",40000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.71388158,71.60246967,1
PK,Pakistan,20032,115923,"Jat Autrah","Jat Autrah",51000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,30.0791948256627,71.4593019645058,1
PK,Pakistan,19991,115904,"Jat Bains (Muslim traditions)","Jat Bains (Muslim traditions)",103000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,31.3614360427588,73.24831728014691,2
PK,Pakistan,19819,115857,"Jat Bajwa (Muslim traditions)","Jat Bajwa (Muslim traditions)",188000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25h,32.4089669028341,74.6330760637845,3
PK,Pakistan,20848,117626,"Jat Basi","Jat Basi",35000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,,,1
PK,Pakistan,20034,115924,"Jat Bhatti","Jat Bhatti",70000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.1874857087244,72.82313907065389,1
PK,Pakistan,19779,115848,"Jat Bhutta (Muslim traditions)","Jat Bhutta (Muslim traditions)",92000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,30.0825644662357,71.4528021558617,1
PK,Pakistan,20035,115925,"Jat Chachar","Jat Chachar",62000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,28.4660073010756,70.4804957977925,1
PK,Pakistan,19825,115860,"Jat Chahil (Muslim traditions)","Jat Chahil (Muslim traditions)",66000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,31.3521069742462,73.2506797610194,1
PK,Pakistan,20466,115926,"Jat Chhadar (Muslim traditions)","Jat Chhadar (Muslim traditions)",88000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.088184,72.679649,1
PK,Pakistan,19828,115862,"Jat Chhaddar (Muslim traditions)","Jat Chhaddar (Muslim traditions)",124000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,31.4471620003768,72.3796687283695,2
PK,Pakistan,20265,116000,"Jat Chhina (Muslim traditions)","Jat Chhina (Muslim traditions)",42000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,31.738928507817,71.41557866915321,1
PK,Pakistan,19831,115864,"Jat Chima (Muslim traditions)","Jat Chima (Muslim traditions)",271000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,32.0961338112379,74.2213958831657,5
PK,Pakistan,19835,115865,"Jat Dehia (Muslim traditions)","Jat Dehia (Muslim traditions)",83000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,25.3159055218739,69.1586083490151,1
PK,Pakistan,19836,115866,"Jat Dhariwal (Muslim traditions)","Jat Dhariwal (Muslim traditions)",81000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,32.6810881882512,71.53457096757,1
PK,Pakistan,19837,115867,"Jat Dhillon (Muslim traditions)","Jat Dhillon (Muslim traditions)",124000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,31.3588673423668,73.2475500900254,2
PK,Pakistan,19840,115869,"Jat Gahlot (Muslim traditions)","Jat Gahlot (Muslim traditions)",454000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,31.574759591446,73.93475309802901,9
PK,Pakistan,21507,118296,"Jat Ghallu","Jat Ghallu",40000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,30.10546871,71.52744695,1
PK,Pakistan,19856,115872,"Jat Ghatwal (Muslim traditions)","Jat Ghatwal (Muslim traditions)",41000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,25.3195303490157,69.152375728252,1
PK,Pakistan,19859,115874,"Jat Ghumman (Muslim traditions)","Jat Ghumman (Muslim traditions)",101000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.4081096000141,74.6371570817867,2
PK,Pakistan,19861,115875,"Jat Gil (Hindu traditions)","Jat Gil (Hindu traditions)",700,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,28.4686454075086,70.4777587426252,1
PK,Pakistan,19862,115876,"Jat Gil (Muslim traditions)","Jat Gil (Muslim traditions)",152000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,31.3526892066646,73.24881625382049,3
PK,Pakistan,19871,115879,"Jat Goraia (Muslim traditions)","Jat Goraia (Muslim traditions)",81000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.0971876596922,74.2283355010975,1
PK,Pakistan,20037,115927,"Jat Harral","Jat Harral",63000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,31.353240958133,73.244684755511,1
PK,Pakistan,20038,115928,"Jat Hinjra","Jat Hinjra",88000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.1021479949295,74.22083131132101,1
PK,Pakistan,21508,118285,"Jat Jakhar (Muslim traditions)","Jat Jakhar (Muslim traditions)",41000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,30.10519302,71.52552025,1
PK,Pakistan,21509,118297,"Jat Kahlon (Muslim traditions)","Jat Kahlon (Muslim traditions)",47000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.43471617,74.71150119000001,1
PK,Pakistan,19881,115884,"Jat Kharral (Muslim traditions)","Jat Kharral (Muslim traditions)",395000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,30.6342193644,72.8937765524,7
PK,Pakistan,20005,115913,"Jat Langah","Jat Langah",56000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,30.0823045989351,71.4555702010969,1
PK,Pakistan,20353,116142,"Jat Langrial","Jat Langrial",45000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,30.0778916979845,71.45970874793321,1
PK,Pakistan,19884,115886,"Jat Mann (Muslim traditions)","Jat Mann (Muslim traditions)",73000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,32.0997711956568,74.220561932515,1
PK,Pakistan,20039,115929,"Jat Parhar","Jat Parhar",49000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,28.4684333996782,70.4812481060717,1
PK,Pakistan,21510,118299,"Jat Randhawa","Jat Randhawa",36000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,31.38480571,73.31893728999999,1
PK,Pakistan,20009,115917,"Jat Sahi (Muslim traditions)","Jat Sahi (Muslim traditions)",57000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.6746783356696,74.096579832494,1
PK,Pakistan,20270,116005,"Jat Sandhel","Jat Sandhel",43000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,30.0816880358772,71.45485861615241,1
PK,Pakistan,19899,115892,"Jat Sarai (Muslim traditions)","Jat Sarai (Muslim traditions)",60000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,32.1014354058548,74.22360568862619,1
PK,Pakistan,20040,115930,"Jat Sial","Jat Sial",74000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,30.0780430066127,71.0166937877112,1
PK,Pakistan,19901,115894,"Jat Sidhu (Hindu traditions)","Jat Sidhu (Hindu traditions)",600,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,25.4911371130965,68.5089405354648,1
PK,Pakistan,19902,115895,"Jat Sidhu (Muslim traditions)","Jat Sidhu (Muslim traditions)",151000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,25.3137930475812,69.1553524914319,3
PK,Pakistan,20012,115920,"Jat Sindhu (Hindu traditions)","Jat Sindhu (Hindu traditions)",600,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,25.4978813663617,68.51425350748551,1
PK,Pakistan,20013,115921,"Jat Sindhu (Muslim traditions)","Jat Sindhu (Muslim traditions)",254000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,31.3822180405844,74.38310172570419,5
PK,Pakistan,20041,115931,"Jat Sipra (Muslim traditions)","Jat Sipra (Muslim traditions)",78000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,31.3588202322194,73.24489902493249,1
PK,Pakistan,20042,115932,"Jat Sumra (Muslim traditions)","Jat Sumra (Muslim traditions)",55000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,28.4674106965419,70.482392778587,1
PK,Pakistan,20043,115933,"Jat Tahim","Jat Tahim",94000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,30.0766905170387,71.4575900972105,1
PK,Pakistan,20044,115934,"Jat Tarar","Jat Tarar",61000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.0957511907398,74.2251695332977,1
PK,Pakistan,19911,115900,"Jat Varaich (Muslim traditions)","Jat Varaich (Muslim traditions)",304000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,2,4,"South Asia",ASI,Asia,Y,CNN25h,32.6712006497467,74.0916045844295,6
PK,Pakistan,19914,115902,"Jat Virk (Muslim traditions)","Jat Virk (Muslim traditions)",169000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25h,32.0979689350971,74.2202946178673,3
PK,Pakistan,20367,116119,Jatal,Jatal,600,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25,31.7418894499864,71.4110514773238,1
PK,Pakistan,19427,115842,"Jatt (Hindu traditions)","Jatt (Hindu traditions)",200,1,Y,skr,Saraiki,3,5,Hinduism,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",1,4,"South Asia",ASI,Asia,Y,CNN23#,30.811644105,69.8653830728,1
PK,Pakistan,19428,115843,"Jatt (Muslim traditions)","Jatt (Muslim traditions)",624000,1,Y,skr,Saraiki,3,6,Islam,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",1,4,"South Asia",ASI,Asia,Y,CNN23#,28.2850608813,68.1069995308,12
PK,Pakistan,19239,115649,"Jew, South Asian","Jew, South Asian",1800,1,Y,snd,Sindhi,4,4,"Ethnic Religions",0,0,15,A006,Jews,197,C0102,Jews,2,4,"South Asia",ASI,Asia,Y,CMT35,24.9138866507001,67.07492971452869,1
PK,Pakistan,17010,112336,"Jhinwar (Hindu traditions)","Jhinwar (Hindu traditions)",1900,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,32.4071719313434,74.6318119399712,1
PK,Pakistan,17572,112999,"Jhinwar (Muslim traditions)","Jhinwar (Muslim traditions)",739000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,31.3823242971712,74.38176518575671,14
PK,Pakistan,17574,113001,"Jhojha (Muslim traditions)","Jhojha (Muslim traditions)",400,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,33.9843458537773,71.5643764938023,1
PK,Pakistan,17573,113000,"Jogi (Muslim traditions)","Jogi (Muslim traditions)",12000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",3,4,"South Asia",ASI,Asia,Y,CNN25r,33.5199415788563,73.92132768477521,1
PK,Pakistan,17584,113013,"Kachhia (Muslim traditions)","Kachhia (Muslim traditions)",600,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25p,27.6136149685943,67.80714930797809,1
PK,Pakistan,17579,113006,"Kahar (Muslim traditions)","Kahar (Muslim traditions)",132000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,3,4,"South Asia",ASI,Asia,Y,CNN25r,30.0811804996025,71.46211443808799,2
PK,Pakistan,17016,112347,Kaibartta,Kaibartta,600,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",139,C0043,Bengali,5,4,"South Asia",ASI,Asia,Y,CNN25b,33.433267108563,73.2220152003993,1
PK,Pakistan,17593,113022,"Kalal (Muslim traditions)","Kalal (Muslim traditions)",15000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,1,4,"South Asia",ASI,Asia,Y,CNN25e,33.9819782299936,71.5679478088652,1
PK,Pakistan,17580,113007,"Kalwar (Muslim traditions)","Kalwar (Muslim traditions)",7300,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",3,4,"South Asia",ASI,Asia,Y,CNN25r,25.4999286621154,68.5098754149447,1
PK,Pakistan,21149,117972,"Kalwar Iraqi (Muslim traditions)","Kalwar Iraqi (Muslim traditions)",5400,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",3,4,"South Asia",ASI,Asia,Y,CNN25r,24.9991563848014,66.9474867167896,1
PK,Pakistan,17067,112405,"Kamboh (Hindu traditions)","Kamboh (Hindu traditions)",600,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",187,C0091,Hindi,2,4,"South Asia",ASI,Asia,Y,CNN25g,33.5775032728344,72.3662669092528,1
PK,Pakistan,17581,113008,"Kamboh (Muslim traditions)","Kamboh (Muslim traditions)",874000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,31.3750665683634,74.3823913728735,17
PK,Pakistan,19432,115568,"Kanchan (Muslim traditions)","Kanchan (Muslim traditions)",11000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25#,30.0763014570648,71.45519718533031,1
PK,Pakistan,17220,112586,Kanera,Kanera,60000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25r,31.865579111646,70.6878780098121,1
PK,Pakistan,17582,113009,"Kanjar (Muslim traditions)","Kanjar (Muslim traditions)",8800,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25r,28.4680063663861,70.48154436985649,1
PK,Pakistan,17092,112432,"Karal (Hindu traditions)","Karal (Hindu traditions)",300,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,32.4062813471698,74.63678470713531,1
PK,Pakistan,19433,115569,"Karal (Muslim traditions)","Karal (Muslim traditions)",207000,1,Y,hno,"Hindko, Northern",1,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,1,4,"South Asia",ASI,Asia,Y,CNN25#,34.6659172166091,73.3601710898602,4
PK,Pakistan,19434,115570,"Kasar (Muslim traditions)","Kasar (Muslim traditions)",100,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,1,4,"South Asia",ASI,Asia,Y,CNN25#,25.5004138281891,68.5091236544161,1
PK,Pakistan,12558,104709,"Kashmiri (Muslim traditions)","Kashmiri (Muslim traditions)",1307000,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",201,C0107,Kashmiri,2,4,"South Asia",ASI,Asia,Y,CNN25i,34.112544999652,73.29492600003481,26
PK,Pakistan,17156,112506,"Kharva (Hindu traditions)","Kharva (Hindu traditions)",1300,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,24.9135157877951,67.0727462368413,1
PK,Pakistan,17295,112673,Khaskeli,Khaskeli,200,1,Y,skr,Saraiki,3,6,Islam,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,2,4,"South Asia",ASI,Asia,Y,CNN25p,28.8237287861076,71.7237022027131,1
PK,Pakistan,17162,112513,"Khati (Hindu traditions)","Khati (Hindu traditions)",700,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",275,C0186,Rajasthan,2,4,"South Asia",ASI,Asia,Y,CNN25o,25.5006220269454,68.50782775358169,1
PK,Pakistan,17596,113027,"Khatik (Muslim traditions)","Khatik (Muslim traditions)",1900,1,Y,urd,Urdu,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25r,33.5200519914977,73.92683519085941,1
PK,Pakistan,17161,112512,"Khatri (Hindu traditions)","Khatri (Hindu traditions)",6400,1,Y,pnb,"Punjabi, Western",4,5,Hinduism,2.58548790658882,,21,A012,"South Asian Peoples",187,C0091,Hindi,2,4,"South Asia",ASI,Asia,Y,CNN25g,32.4071043663192,74.6414751516518,1
PK,Pakistan,17586,113015,"Khatri (Muslim traditions)","Khatri (Muslim traditions)",1138000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,2,4,"South Asia",ASI,Asia,Y,CNN25p,33.5772138020424,72.3739275085446,22
PK,Pakistan,19448,115576,Khattar,Khattar,96000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",195,C0100,Jat,1,4,"South Asia",ASI,Asia,Y,CNN25#,33.4287490499405,73.2284089726576,1
PK,Pakistan,17177,112531,Khoja,Khoja,865000,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,31.3818142788447,74.37424521603479,17
PK,Pakistan,17179,112535,Khosha,Khosha,400,1,Y,khw,Khowar,1,6,Islam,0,0,21,A012,"South Asian Peoples",261,C0172,"South Asian, other",2,4,"South Asia",ASI,Asia,Y,AUG06a,36.2651942980708,73.46496979060839,1
PK,Pakistan,17590,113019,"Khumra (Muslim traditions)","Khumra (Muslim traditions)",2300,1,Y,pnb,"Punjabi, Western",4,6,Islam,0,0,21,A012,"South Asian Peoples",272,C0183,Punjabi,2,4,"South Asia",ASI,Asia,Y,CNN25n,30.4805232967313,70.42949274380619,1
PK,Pakistan,17594,113024,"Koiri (Muslim traditions)","Koiri (Muslim traditions)",400,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",312,C0224,"Urdu Muslim",2,4,"South Asia",ASI,Asia,Y,CNN25c,26.2543775682,67.66493894529999,1
PK,Pakistan,17247,112615,"Koli (Hindu traditions)","Koli (Hindu traditions)",37000,1,Y,kvx,"Koli, Parkari",3,5,Hinduism,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,4,4,"South Asia",ASI,Asia,Y,CNN25n,25.4946329342896,68.5104354716828,1
PK,Pakistan,17595,113025,"Koli (Muslim traditions)","Koli (Muslim traditions)",77000,1,Y,snd,Sindhi,4,6,Islam,0,0,21,A012,"South Asian Peoples",182,C0086,Gujarati,2,4,"South Asia",ASI,Asia,Y,CNN25e,24.5013126170399,67.9229165398913,1
PK,Pakistan,17210,112576,"Koli Mahadev","Koli Mahadev",14000,1,Y,kvx,"Koli, Parkari",3,5,Hinduism,0,0,21,A012,"South Asian Peoples",227,C0135,Marathi-Konkani,2,4,"South Asia",ASI,Asia,Y,CNN25j,25.3196618542023,69.1546820204918,1
PK,Pakistan,17294,112672,"Koli of Sind (Hindu traditions)","Koli of Sind (Hindu traditions)",20000,1,Y,snd,Sindhi,4,5,Hinduism,0,0,21,A012,"South Asian Peoples",281,C0192,Sindhi,2,4,"South Asia",ASI,Asia,Y,CNN25p,25.3183284833439,69.1526556150566,1
